0,1,2,3,4,5,6,7
-1.5782013836565056,0.08114199208816304,-0.20449906928506953,-0.07513663059252655,0.07460801830177469,0.11784714380720492,-0.04839803908988116,0.058419416464875175
-0.7117453150498038,0.04349742910475964,0.16441129666463292,0.04892407509039505,-0.014490401647150307,-0.21195813000519284,0.2484229689230619,1.08520667777808
0.3895084732166733,-0.11245239860772677,1.0417113516506085,-0.0863214809358907,0.2124700885291433,-0.7559192939216636,0.3651053292200646,1.455594626062
0.9467827115863436,-0.37025745057242765,1.1723529609559626,-0.0048617037045120305,0.3568799607390605,-1.0046974693265966,0.32100171901366664,1.21053724688846
0.7324146697919638,-0.6025335503121327,1.273857653128918,-0.32608330545666175,0.39184773453268845,-0.7170487030050354,0.13879320795778113,0.6468876312354923
-0.09652614555807941,-0.49857458704371144,1.215676002478396,-0.40618845082631466,0.32659063614579764,-0.4504575815358205,0.0860003796804188,0.23739292400514006
-0.5779009180145394,-0.24744239081130745,0.3800652889253436,-0.14770680667340877,0.1902183026485312,-0.29962032317421755,0.028862230415072434,0.31253738431526684
-0.4824596413423108,-0.23731375713031805,0.5466012991382927,-0.13212525415088333,0.19283981970222647,-0.35649288087727393,0.09061787161387147,0.026095326756460344
-1.3901959912034905,-0.04067984048839875,-0.18475984666565512,-0.15195119713708546,0.12232897816216709,0.1517882642194651,-0.08943377040630636,-0.3862331906716278
-1.2031059787562899,-0.07152069174588989,0.10965729712793866,-0.11900609835937447,0.13480241815092944,-0.07250597957976075,-0.024829479836352503,0.2311111950636023
-0.003413689003374692,-0.6290613490061174,1.062256911563587,-0.46782178893652765,0.41201359721945446,-0.23758502957082178,0.09783187216159667,-0.03003434286941228
-0.3900216451596836,-0.3389253691424453,-0.010773943382658281,-0.10427117397494633,0.24442650873285016,-0.17143728263083738,-0.013495758527634282,-0.3666920636663813
-0.606675614128677,-0.31761312862258845,0.1756356235233161,-0.2901374672656894,0.2600583529148333,-0.057673884396259,-0.17531998842943494,-0.7139935405165513
-1.4189479737855437,-0.013736073455932417,-0.24462443809078202,-0.12422861863002464,0.11091913811162367,0.1569809281913026,-0.1007859439114824,-0.653783130740633
-1.3404180848474567,-0.057940627048560706,-0.2900274098043321,-0.13642327485123715,0.10829320349875096,0.14071092261246884,-0.12115860114487759,-0.4455935019426566
-1.0409369700632896,-0.09095618071288282,-0.12243524064280496,-0.13996394629014022,0.139831938916705,-0.009251731749036355,-0.07313637442996271,-0.3850459636541404
-1.4482231111960957,0.053911508229147136,-0.14042210257208926,0.007210208407955906,-0.007946784378904686,0.059806739885829734,0.02014448972092848,-0.22818407664159776
-0.9805839740424154,-0.06526462698745564,0.03848308472511371,0.034475425349036075,0.07759764768529903,-0.05994670066842388,0.05917057884115654,0.04386095976694847
-0.6749278918505872,-0.11881686685713064,0.3810753266678247,-0.09146119498555431,0.21106755062331248,-0.1957127616971274,0.14735136815991368,0.6466087205100929
-0.06831780294746664,-0.2870944617274149,0.6022132333982718,0.03944255228165578,0.100129066891377,-0.40069959400818134,0.3790929227418169,0.9522048756011007
-0.00881465945402605,-0.234449286219512,0.5039004377986418,0.0836382382919743,-0.11378758769543976,-0.4900319143114803,0.17704062745382576,0.2214243196300752
-0.5249589555409581,-0.4739940197142218,0.35765357765164224,-0.12230494546072092,-0.3596435755359254,0.10010061753672496,-0.024295287432844974,-0.415144856664661
-1.17781275934852,-0.1935301687311642,0.1516859705622135,-0.17122090954134309,-0.07282640501132828,0.14323759957198723,-0.1108542375703839,-0.09751633248398825
-0.7505531278882406,-0.4053368962561226,0.6504488339156741,-0.2943007812033073,-0.03973966132147634,0.08600471566467587,-0.04463346170334957,-0.1744296036245223
-0.9971888753368373,0.1477145057964263,-0.301374669966538,0.2258946065339308,0.049549889366657635,-0.3482609209688347,0.08745079712964261,-0.2056888424803791
-1.139110905892345,0.12690771295652561,-0.3761368441728564,0.15567974493554126,0.03259968941505891,-0.21951097800985464,0.011471334303649551,-0.30134348862601323
-1.1974454696946384,0.12002739446588893,-0.27965963257652,0.1651189956149113,-0.16888585782821394,-0.08982650832184211,0.05981738565271431,-0.7150782923473903
-1.5233658304612077,0.1429129281280617,-0.4786558848791491,0.003597278837917256,0.04162569441674789,0.17702146276261377,0.11088932112942929,-0.8241107028230487
-1.5724251488678234,0.0617245457929956,-0.5490378761268353,-0.05141709636164054,0.0545777478148969,0.22809858551477025,-0.08976446375932554,-0.8347712410444976
-1.646745751018123,0.04807029684090908,-0.3707882077185089,0.1329338859084411,-0.47670575282322053,0.31420029167192004,-0.10816984383604324,-0.7723094959723458
-1.6173322224190532,0.057491155163557656,-0.3555962598208002,0.14456196783646466,-0.45404906788771415,0.27543396490143435,-0.06323996800014288,-0.726632443899365
-1.5785328247724675,0.08671924792586365,-0.4055487379787903,0.08143791763372579,-0.22419954641500625,0.20452572693526158,-0.017004548225448352,-0.5697894182617562
1.5480807508358927,4.576922269295231,0.1256229665111412,-0.7658375126661989,-0.3789945876647339,0.6206038980856218,-0.8975711632766505,-0.06921595325652356
3.4119591986188986,9.546650894567646,0.6088111882180415,-3.132346025029433,-1.5319884362291882,1.5561585804259992,-1.8945092045087903,0.2555228637299055
-0.5099797795746641,0.9966773417672223,0.11466937143796756,0.06455498235569807,-0.031231514837371726,-0.26240643219674453,0.0033258672102182843,-0.1585459496940368
-0.6572383081942338,0.8389950988038413,0.07064213835593779,-0.386053430739149,-0.03276802865283514,0.2306791099734452,0.18038418160117103,-0.7089394346081057
-1.5778046245670747,0.05788421516129771,-0.148834612405458,-0.09648737138477924,0.09463098337774138,0.16060436955321547,-0.029778132822947077,-0.8133156102260876
-1.6784332649042055,0.11095872340840886,-0.33245051270147025,-0.05435870208643133,0.061469956104408266,0.1936743798575389,-0.039469738055475746,-0.016053311571032562
-0.8475521885845773,0.6386533129910321,0.09041903650963787,-0.13004708327853662,-0.013281007345413615,-0.12416007450247574,-0.06608564782391023,1.2392677248703332
0.34500759380183427,1.2273561635089931,0.836701235963026,-0.38486703284409307,-0.1371770354288577,-0.6301654733065025,0.003418760074053801,-0.4678245283400372
0.46502678069358955,0.72710116463387,-0.3092044234634116,0.21854413108798687,0.02105730584224627,-0.003979852654330804,0.4684651755700808,0.1267679897230638
3.496335938677226,2.17831275029151,-1.1954927536446456,-1.1305489663206714,-0.6173247549408033,0.7361796665345781,-1.3527147759458826,0.20733917948265132
5.033192545443546,6.289886422115422,-0.7170519619059191,-2.6469006966879456,-1.3649970861189586,1.7810534146949903,-0.05256934783622817,0.5100286036271648
7.375131981510436,2.847709199143673,-2.918229608580264,-3.169175170429937,-0.03593945201287324,2.1225092505093452,-2.86057759752445,0.24239430717262883
7.502828372745966,4.29726323393668,-2.9495899162286094,-3.7968064204560408,-0.6185515712292831,2.1608559142156265,-3.3186631680093663,-0.5719105061106122
0.8452141270183654,0.7668956553064454,-1.1865871355625537,-1.0833775597950093,-0.040686285452827,0.9817400780409757,-0.45073117281459646,-0.5284856804224446
0.14585405750498923,1.4833286424129055,-0.4887968264164941,-0.7472718161196462,-0.20505316350072786,0.7042370731101242,0.09039898060308142,0.05311907307894875
2.225129784705328,2.750298555258579,-0.8357978072131557,-0.9445199229859571,-0.22360356146406532,1.4602987295676757,1.7089228324574717,-0.7262804639104427
-0.4346871948261088,-0.0180184972081003,-0.20269075885634713,0.34652491875786257,0.23503601157375636,-0.3968567321172143,0.09656361176667523,0.3094335742779316
0.34777496472387404,0.4817682439809123,-0.24606211734986794,0.7582126538817542,0.21600612624803922,-0.863837819689823,0.23962307192206966,0.6036842410593427
1.123066403744737,0.22815415194072117,-0.20971042665340567,0.66430492322542,0.31530813130903096,-0.9706133382890877,0.21450818394691837,0.8180369355030165
1.8955809249505446,-0.10315428705365288,-0.18112900063711423,0.8003071326218696,0.5086280686849236,-1.1186257008291833,0.25562672672301273,0.16099425651929922
0.6062117607685902,0.02471607897489152,-0.5406626832368037,0.648135592623196,0.3283436718945621,-0.6511752249769261,0.1633637150150922,-0.5632770458928781
-1.092678125904787,0.06604242410926218,-0.44001932630428986,0.1026050249658977,0.12852935229901702,0.006616599442233573,-0.02358550408129385,-0.4537615168923404
-0.8865908761421465,0.05761219055619566,-0.3464025787130038,0.1818383632374991,0.15612708301652461,-0.13592988940660947,0.04507344413219039,0.44816953146431976
0.8726813341810638,0.2364813272286392,-0.21993660540125165,0.8936077913998731,0.3314956039396965,-1.0515466841971841,0.43145715145166463,0.07411505070507413
-0.29553652403380726,-0.11253308888406131,-0.04205712413420926,0.5179339142120879,-0.578200577724696,-0.3528995339168429,0.40806544002972434,0.13590625162111902
-0.45736786326037915,-0.16245610128310664,0.08794017513765634,0.36978465896558715,-0.8260720857808543,-0.05981502781077038,0.22903682531083014,-0.5449123043273999
-1.3030461037249683,-0.0021051002150265902,-0.22344990032944753,0.06195558710328995,-0.24703990151806085,0.16546914540556387,0.06868300716302339,-0.4219027239372066
-1.0498171893829114,-0.15332375015152389,-0.3253786858487058,0.38992716401162,-0.9284888730477742,0.2694415493727648,-0.05676694111318426,0.1700919738869804
-0.37669542479753687,-0.023209810903735927,0.08764550168927741,0.6016543865764136,-0.46973937784031955,-0.04719103344420892,0.21772237234693065,-0.5162098956357976
-1.284681618158378,0.12177850622018632,-0.27042325302971076,0.16542628514118646,0.003904373714490196,0.10363943517844193,0.11767651525526615,-0.10768751456050094
-0.780082584363749,0.01402518399410553,-0.14435813263903208,0.5326154312632743,-0.3478404259857475,-0.017028616800064292,0.15401532179690122,0.3342637575471
-0.13189214485682307,-0.08376768648513681,-0.01742462334945286,0.7184919765140406,-0.37160074543536953,-0.08587376620443594,0.4505407645377493,0.06328906703735383
0.874177370550317,-0.1905728618196644,0.4121551298669465,-0.5637047135234662,0.20263540986583503,-0.59921379362122,-0.19201394903216437,0.11975378596913568
1.0987851918081175,0.40994318292300164,0.2853430976628745,-0.4614138909201126,0.18865620381933076,-0.5355943393583108,-0.2448643239593408,0.23510371744427838
1.195365491616267,0.20811745439173968,-0.05546701999611671,-0.5010838238403799,0.19920914828846134,-0.4425332153743505,-0.5366993260234182,1.8137586212116505
1.9191971073378478,0.5469472253958503,0.8312667352204872,0.22914608595413152,0.18970039169190456,-1.407383779901618,0.4405517212799628,1.3153678776820275
0.6556843428096067,0.18117509374130603,0.3935790330721054,0.43147078341891804,0.1596502394193962,-1.209041899251458,0.23179481289260162,0.12170348778119154
-0.09251235655547578,-0.16194037889293578,-0.3479385718987774,-0.033320972206939393,0.2103173639330608,-0.26480442323645115,-0.25782229984613947,0.4349943412713772
-0.007578862700461188,0.10019998326749892,0.4308729036909726,0.05052153359604612,0.17116208063512278,-0.6538376343633795,0.24996138946031285,1.672283457731728
2.4258455704302135,0.8079644376099268,0.8382014748714115,0.42082744473319367,0.24919104863724517,-1.7107697902136405,0.4196397989092309,1.7826014119981506
-1.7311830359947344,0.12556817781573051,-0.3705724852985145,-0.033691239037718916,-0.007780822747102727,0.22086079275156092,-0.05771307913834452,-0.8628635510886344
-1.7228822645504898,0.12791138306661415,-0.3841845851290109,-0.05226008755738573,0.05339840436938236,0.2067775509721936,-0.07626651545464894,-0.8608612750503851
-1.7279938501698242,0.1518905799252161,-0.43198472586160536,-0.024408706570781882,0.04021027739570826,0.20135957327709403,-0.027313703874863385,-0.8087643753060348
-1.6466924058673449,0.1353104381096619,-0.44156931243003944,-0.025885176520520168,0.04489629396734426,0.2135961191706502,0.04389873143237525,-0.843859304952567
-1.6916586287556812,0.138829279507401,-0.38307580378433964,-0.05062638709327269,0.049633588798747894,0.2169771962225127,0.004667295301715097,-0.8734958715050645
-1.7584911349665178,0.1658822834748552,-0.4498603860192523,-0.011863833422289534,0.034877240487812475,0.19233241595981532,-0.05836762067581044,-0.779167165165801
-1.669600612813832,0.140254491664886,-0.40838131241652664,0.0005529420906488945,0.04424002927297632,0.14653826965126157,-0.03818726944226107,-0.6982396884891565
-1.5445158822171223,0.07371930349121472,-0.2660088848007746,-0.05800680191832416,0.07862692749327327,0.1387288696802601,-0.019981169659026785,-0.7612545025396825
-1.5475148900975149,0.1207112334040323,-0.3029960235124543,0.0031471847813342784,0.04841980074082912,0.05338427024052682,-0.027587482025211676,0.2720351806532623
-0.9194407466556368,-0.1796706843481242,0.7632241221863842,-0.18431545758782866,0.1871835819816493,-0.26998813993793197,0.1288224849103064,0.9990453923294473
-0.4424262381835776,-0.3524324012082156,1.2765530863451215,-0.17266417523869,0.2491613668394958,-0.5753759877656923,0.27289731672958106,0.798533679762401
-0.4832780417413076,-0.3459287214373639,1.366372809552761,-0.3087952533165281,0.26684526436337114,-0.44016606370533634,0.27296617378108734,0.45844096100602905
-0.8313428548020535,-0.13549435480761549,0.652220555396049,-0.08058205216723964,0.151538704314308,-0.3879422338068788,0.15223262022866269,-0.004013516743204593
-0.9888483034516304,-0.27884287540024116,1.0138308424277067,-0.37971813831571105,0.26730125770522745,-0.0791300891217406,0.10971842417985327,0.4625481367839391
-0.55980261708704,-0.392509996284753,1.3216081074423716,-0.42396090000707276,0.2987579915082561,-0.2908400131870666,0.1772821278731689,0.4040890130963635
-0.6631508111788262,-0.3096729513789365,1.0922229949759064,-0.33099090219607263,0.2548155547809994,-0.29374662825295694,0.14639683392369915,-0.17973143215808127
0.4375379797269104,0.18660851714645235,-0.40815158909722704,0.9758957879066243,0.3538012218169344,-0.7228226361768832,0.22383300984712506,0.8808294229529595
1.4498360112195725,0.2765544995867406,-0.3491263692678687,1.4082110160959656,0.4537052804413263,-1.1611817623182805,0.7263806583959563,1.6094263663597823
2.6813614446412664,0.23213112320181234,-0.28596003976729484,1.8396271315445227,0.6181227858857263,-1.6969966708733175,0.8055932357957002,2.3674463120895224
4.335487494299756,0.1227143539047818,-0.20140587924754488,2.4404950210259955,0.9355912112174314,-2.1587105405341505,0.9180052406761111,0.00735112997085084
0.6409338058898806,-0.2669202080338297,-0.7776596443207411,0.3211652806722113,0.4397047390586726,0.05745396730311002,-0.1011228275247718,-0.22339105968696188
-0.4210368281685208,-0.0173771778650955,-0.44966349841113645,0.38355692609938347,0.27997138550232775,-0.13229448336520716,-0.1009398956937093,-0.6020061317963411
